id,created_at,text
1359742085889286148,2021-02-11 05:52:30,Addressing BJP MPs. Watch.  #SamarpanDiwas https://t.co/dh7h62nAJC
1359546935586287619,2021-02-10 16:57:03,Was happy to receive a call from my friend @JustinTrudeau.  Assured him that India would do its best to facilitate… https://t.co/5TSXmJhLHx
1359531529106554881,2021-02-10 15:55:50,"The life and mission of Deendayal Ji inspires us all. 

On his Punya Tithi tomorrow, 11th February, will be address… https://t.co/r603Zh5PfZ"
1359523467704598528,2021-02-10 15:23:48,"Tashakkur, brother @Arbab911!

This is a wonderful gesture, for which I am honoured. 

Afghan-Hind dosti Zindabaad! https://t.co/N3zq9qu1Jo"
1359523133196275716,2021-02-10 15:22:28,India is proud of the role of the private sector in national progress and in enhancing India’s prestige globally. https://t.co/CydKIVOSjd
1359523041760395269,2021-02-10 15:22:06,"The view that, ‘no one asked for reforms’ is deeply problematic. A progressive society will always embrace reforms… https://t.co/w7piUVekSX"
1359520659660021765,2021-02-10 15:12:38,"किसान के पवित्र आंदोलन को बदनाम करने का काम आंदोलनकारियों ने नहीं, आंदोलनजीवियों ने किया है। इसलिए देश को आंदोलनका… https://t.co/JPL7LJMSZl"
1359520557910405121,2021-02-10 15:12:14,"ना खेलब ना खेले देब, खेलवे बिगाड़ब… https://t.co/gZAuOPMtkg"
1359520477379706887,2021-02-10 15:11:55,"जब तक हम निवेश नहीं लाएंगे, 
जब तक खेती को आधुनिक नहीं करेंगे, 
जब तक छोटे से छोटे किसानों की भलाई के लिए व्यवस्था… https://t.co/k6ggKGTwid"
1359520202115997700,2021-02-10 15:10:49,"देश को तबाह करने में Status quo की मानसिकता का बड़ा रोल है। कब तक ऐसा करते रहेंगे, देश की युवा पीढ़ी ज्यादा इंतजार… https://t.co/snizoUzO6M"
1359520067579445258,2021-02-10 15:10:17,"नए कानून बनने के बाद क्या किसी भी किसान के पुराने हक को छीन लिया गया है? सब कुछ वैसा ही है। 

एक अतिरिक्त विकल्प की… https://t.co/GeBz5JjlEK"
1359519868899495936,2021-02-10 15:09:30,"जिस संस्कार को लेकर वेद से लेकर विवेकानंद तक हम पले-बढ़े हैं, वे हैं- सर्वे भवंतु सुखिनः, सर्वे संतु निरामया। कोरो… https://t.co/ai5slL8x4D"
1359496792686043136,2021-02-10 13:37:48,Addressing the World Sustainable Development Summit. https://t.co/PZsoUMzfRe
1359453591828717570,2021-02-10 10:46:08,Speaking in the Lok Sabha. https://t.co/23xHQXbIxH
1359323072591876104,2021-02-10 02:07:30,"At 6:30 PM this evening, will inaugurate the World Sustainable Development Summit 2021. This Summit brings together… https://t.co/9KyXvWG7rK"
1359051020911845379,2021-02-09 08:06:27,Signing MoU on Shahtoot Dam with President @ashrafghani. https://t.co/Ltfbn8jk0J
1359005993485570048,2021-02-09 05:07:32,Watch my remarks in the Rajya Sabha. https://t.co/Cte2AR0UVs
1358831328263741441,2021-02-08 17:33:29,President @JoeBiden and I are committed to a rules-based international order. We look forward to consolidating our… https://t.co/eYuZmJdPSv
1358831326602817537,2021-02-08 17:33:28,Spoke to @POTUS @JoeBiden and conveyed my best wishes for his success.  We discussed regional issues and our shared… https://t.co/57qZ30MwvW
1358808797062434818,2021-02-08 16:03:57,"The emerging message from West Bengal is- they have faith in politics of development, not politics of corruption an… https://t.co/xqdgVZQnuv"
1358808501825376258,2021-02-08 16:02:46,Thank you Assam! https://t.co/PyuNd2WS3I
1358739316617351168,2021-02-08 11:27:51,Committed to the welfare of the hardworking farmer and the transformation of the agriculture sector. https://t.co/DVrrLnsYsP
1358738443128299524,2021-02-08 11:24:23,बहुत कम जमीन वाले किसानों की संख्या 12 करोड़ से ज्यादा है। क्या इन किसानों के प्रति देश की कोई जिम्मेदारी नहीं है?… https://t.co/1s9yf7PRvF
1358737966743494656,2021-02-08 11:22:30,"अवसर तेरे लिए खड़ा है, 
तू आत्मविश्वास से भरा पड़ा है। 
हर बाधा, हर बंदिश को तोड़,
अरे भारत! 
आत्मनिर्भरता के पथ पर… https://t.co/4EUydOSgVT"
1358737347731279874,2021-02-08 11:20:02,"MSP है, MSP था, MSP रहेगा... https://t.co/lh6Xv1oth1"
1358737254898827265,2021-02-08 11:19:40,India...the Mother of Democracy. https://t.co/mvAnYLAip6
1358737202256117763,2021-02-08 11:19:27,"COVID-19 - a new challenge that brought out the best in us.

India is strengthening the global fight against the pa… https://t.co/jMlcJN9t75"
1358642201664712705,2021-02-08 05:01:57,Speaking in the Rajya Sabha. https://t.co/lepprXZ8Ak
1358459528484823040,2021-02-07 16:56:05,पश्चिम बंगाल को फिर से देश के अहम Trading और Industrial Centre के रूप में विकसित करने के लिए हम निरंतर काम कर रहे… https://t.co/plUHL8BcoL
1358459430648483840,2021-02-07 16:55:41,"प्रधानमंत्री ऊर्जा गंगा पाइपलाइन का एक और बड़ा हिस्सा आज जनता की सेवा में समर्पित हो चुका है।

लगभग 350 किलोमीटर की… https://t.co/GAagoY7n8N"
1358459270996496385,2021-02-07 16:55:03,"The number of fouls committed by TMC are many. 

No wonder the people will punish them. https://t.co/a6LcYM5F83"
1358459146715111424,2021-02-07 16:54:34,My promise to the people of West Bengal. https://t.co/lRQTxSYxs7
1358458892410187778,2021-02-07 16:53:33,"In West Bengal TMC, Left and Congress have:

Criminalised politics. 

Institutionalised corruption. 

Politicised t… https://t.co/ZV1PpGJ44J"
1358458765205360641,2021-02-07 16:53:03,West Bengal’s talented people have not got the development they deserve. This is because of the political leadershi… https://t.co/RvYFBW6xQx
1358457913157644290,2021-02-07 16:49:40,"தேநீர் இந்தியாவின் பெருமை! 

ஆனால், சிலருக்கு தேநீர் பிரச்சனையாக இருப்பதையும், அதனால் அதற்கு எதிராக அவர்கள் பெரும்… https://t.co/mW9J3hoM8z"
1358457812121124864,2021-02-07 16:49:15,"തേയില ഇൻഡ്യയുടെ അഭിമാനമാണ് .
പക്ഷേ , തേയിലയോട് പ്രശ്നമുള്ള ചിലർ അതിനെതിരെ വൻ പ്രചാരണങ്ങൾ നടത്തുന്നത് കാണുമ്പോൾ ക… https://t.co/dLfWuluBJs"
1358457585544749060,2021-02-07 16:48:21,"Tea is India’s pride. It is closely linked with Assam. 

But, sad to see some people running grand campaigns agains… https://t.co/CgB0VOptPQ"
1358457055204438016,2021-02-07 16:46:15,A glimpse of the progress in Assam during the last five years. https://t.co/hOx3zLRzQg
1358456863625342976,2021-02-07 16:45:29,"Sonitpur has a glorious past, rich culture and is home to dynamic citizens. 

From Sonitpur begins an important con… https://t.co/SzfdlIVh4j"
1358385637624221698,2021-02-07 12:02:28,Inaugurating development works at Haldia. https://t.co/awjGwSdcc6
1358368988162498562,2021-02-07 10:56:18,Speaking in Haldia. Watch. https://t.co/jLYjLBbFJQ
1358330186337570817,2021-02-07 08:22:07,Am constantly monitoring the unfortunate situation in Uttarakhand. India stands with Uttarakhand and the nation pra… https://t.co/6R39yFpXiL
1358306667591475210,2021-02-07 06:48:40,"Addressing a public meeting in Sonitpur district, Assam. https://t.co/LnRt81JyB6"
1358251040617938945,2021-02-07 03:07:37,"Leaving for Assam and West Bengal. Do watch the programmes LIVE.

#AatmanirbharPurviBharat https://t.co/ZRjXQoXK9B"
1358081824291909633,2021-02-06 15:55:13,Glad to see immense enthusiasm in Assam. Happy to be getting yet another opportunity to be in the state tomorrow. W… https://t.co/Jp4D9OZtoV
1358029451133476864,2021-02-06 12:27:06,হলদিয়া পরিশোধনাগারের দ্বিতীয় ক্যাটালিটিক-আইসোডিওয়াকসিং ইউনিটের শিলান্যাস করা হবে।একই  সঙ্গে  ৪১ নম্বর জাতীয় সড়… https://t.co/s9kwx5DfZR
1358029343964811266,2021-02-06 12:26:41,"আগামীকাল সন্ধ্যায়, আমি পশ্চিমবঙ্গের হলদিয়ায় থাকব।  সেখানে একটি অনুষ্ঠানে , বিপিসিএল নির্মিত এলপিজি আমদানি টার্মি… https://t.co/PZAgz1S7YR"
1358029195310370817,2021-02-06 12:26:05,বিশ্বনাথ আৰু চৰাইদেউত দুখন চিকিৎসা মহাবিদ্যালয় আৰু চিকিৎসালয়ৰ আধাৰশিলা স্থাপন কৰা হ'ব। ই অসমৰ স্বাস্থ্যসেৱা আন্তঃ… https://t.co/DyJUdogw4f
1358029161613328384,2021-02-06 12:25:57,"কাইলৈ মই অসমবাসীৰ মাজত থাকিম। শোণিতপুৰ জিলাৰ ঢেকীয়াজুলীৰ এক অনুষ্ঠানত  'অসম মালা' কাৰ্যসূচীৰ শুভাৰম্ভ কৰা হ'ব, যি… https://t.co/czjgN210Pz"
1358028817558740992,2021-02-06 12:24:35,The foundation stone of the second Catalytic-Isodewaxing unit of Haldia Refinery will be laid. A Four-Lane ROB-cum-… https://t.co/CPD81vn9k1
1358028670783266818,2021-02-06 12:24:00,"Tomorrow evening, I would be in Haldia, West Bengal. At a programme there, will dedicate to the nation the the LPG… https://t.co/lLe9pBbk6M"
1358028101188349954,2021-02-06 12:21:44,Foundation stones for medical colleges and hospitals in Biswanath and Charaideo will be laid. This will boost Assam… https://t.co/LwBlE7U66T
